"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000244300","65","Lumbar Spinal Cord","NEUAP156PM4","CGND-HRA-00606"
"ENSG00000244300","22","Lumbar Spinal Cord","NEUAT369TG5","CGND-HRA-00337"
"ENSG00000244300","23","Lumbar Spinal Cord","NEUAV181KYK","CGND-HRA-02405"
"ENSG00000244300","25","Lumbar Spinal Cord","NEUAV667LJK","CGND-HRA-00345"
"ENSG00000244300","51","Lumbar Spinal Cord","NEUAY067UTB","CGND-HRA-00750"
"ENSG00000244300","10","Lumbar Spinal Cord","NEUBB078VEG","CGND-HRA-01323"
"ENSG00000244300","55","Lumbar Spinal Cord","NEUBD692FG6","CGND-HRA-03328"
"ENSG00000244300","37","Lumbar Spinal Cord","NEUBE992ZD1","CGND-HRA-01611"
"ENSG00000244300","152","Lumbar Spinal Cord","NEUBN400CYR","CGND-HRA-03417"
"ENSG00000244300","12","Lumbar Spinal Cord","NEUBU587UWA","CGND-HRA-02236"
"ENSG00000244300","20","Lumbar Spinal Cord","NEUBU920EK5","CGND-HRA-03316"
"ENSG00000244300","126","Lumbar Spinal Cord","NEUCG551GV1","CGND-HRA-00468"
"ENSG00000244300","30","Lumbar Spinal Cord","NEUCN416KGV","CGND-HRA-02248"
"ENSG00000244300","23","Lumbar Spinal Cord","NEUCV649UJK","CGND-HRA-00275"
"ENSG00000244300","14","Lumbar Spinal Cord","NEUCW292DYJ","CGND-HRA-00279"
"ENSG00000244300","101","Lumbar Spinal Cord","NEUCY461UB1","CGND-HRA-03041"
"ENSG00000244300","157","Lumbar Spinal Cord","NEUDD512DJM","CGND-HRA-03465"
"ENSG00000244300","18","Lumbar Spinal Cord","NEUDG361GA9","CGND-HRA-00238"
"ENSG00000244300","6","Lumbar Spinal Cord","NEUDG727NTW","CGND-HRA-00432"
"ENSG00000244300","23","Lumbar Spinal Cord","NEUDJ612NZM","CGND-HRA-02472"
"ENSG00000244300","36","Lumbar Spinal Cord","NEUDK592BDZ","CGND-HRA-02153"
"ENSG00000244300","40","Lumbar Spinal Cord","NEUDM397JGD","CGND-HRA-00235"
"ENSG00000244300","23","Lumbar Spinal Cord","NEUDR086ZDQ","CGND-HRA-00237"
"ENSG00000244300","10","Lumbar Spinal Cord","NEUDT233ZZ1","CGND-HRA-00426"
"ENSG00000244300","57","Lumbar Spinal Cord","NEUDT709YHN","CGND-HRA-01648"
"ENSG00000244300","27","Lumbar Spinal Cord","NEUDX768ADY","CGND-HRA-02795"
"ENSG00000244300","42","Lumbar Spinal Cord","NEUEA633EN5","CGND-HRA-00675"
"ENSG00000244300","10","Lumbar Spinal Cord","NEUEB569WFU","CGND-HRA-01416"
"ENSG00000244300","45","Lumbar Spinal Cord","NEUEC006FND","CGND-HRA-00031"
"ENSG00000244300","3","Lumbar Spinal Cord","NEUEE362LGE","CGND-HRA-01637"
"ENSG00000244300","24","Lumbar Spinal Cord","NEUEE593VY7","CGND-HRA-00408"
"ENSG00000244300","21","Lumbar Spinal Cord","NEUEF397VVN","CGND-HRA-00307"
"ENSG00000244300","28","Lumbar Spinal Cord","NEUEF856BLV","CGND-HRA-00464"
"ENSG00000244300","29","Lumbar Spinal Cord","NEUEH612JPA","CGND-HRA-00614"
"ENSG00000244300","22","Lumbar Spinal Cord","NEUEL133AK6","CGND-HRA-00027"
"ENSG00000244300","77","Lumbar Spinal Cord","NEUEL766XR1","CGND-HRA-03487"
"ENSG00000244300","24","Lumbar Spinal Cord","NEUEM417CHQ","CGND-HRA-02505"
"ENSG00000244300","31","Lumbar Spinal Cord","NEUEP010ZFE","CGND-HRA-01183"
"ENSG00000244300","16","Lumbar Spinal Cord","NEUFE255AG2","CGND-HRA-00485"
"ENSG00000244300","96","Lumbar Spinal Cord","NEUFG213VG0","CGND-HRA-03299"
"ENSG00000244300","42","Lumbar Spinal Cord","NEUFR417RN4","CGND-HRA-03133"
"ENSG00000244300","22","Lumbar Spinal Cord","NEUFT454ZFP","CGND-HRA-00233"
"ENSG00000244300","36","Lumbar Spinal Cord","NEUFU395MJD","CGND-HRA-03055"
"ENSG00000244300","22","Lumbar Spinal Cord","NEUFV843EVC","CGND-HRA-01502"
"ENSG00000244300","45","Lumbar Spinal Cord","NEUFY271WFL","CGND-HRA-03275"
"ENSG00000244300","43","Lumbar Spinal Cord","NEUGA773REC","CGND-HRA-00039"
"ENSG00000244300","24","Lumbar Spinal Cord","NEUGD051YM7","CGND-HRA-02430"
"ENSG00000244300","18","Lumbar Spinal Cord","NEUGD887RT1","CGND-HRA-01490"
"ENSG00000244300","9","Lumbar Spinal Cord","NEUGG230KV0","CGND-HRA-02436"
"ENSG00000244300","20","Lumbar Spinal Cord","NEUGJ562DR9","CGND-HRA-02513"
"ENSG00000244300","35","Lumbar Spinal Cord","NEUGK141CFH","CGND-HRA-01177"
"ENSG00000244300","11","Lumbar Spinal Cord","NEUGL022MN2","CGND-HRA-01583"
"ENSG00000244300","64","Lumbar Spinal Cord","NEUGN938BHY","CGND-HRA-03115"
"ENSG00000244300","30","Lumbar Spinal Cord","NEUGP259EBV","CGND-HRA-01447"
"ENSG00000244300","37","Lumbar Spinal Cord","NEUGT049MJ1","CGND-HRA-02907"
"ENSG00000244300","40","Lumbar Spinal Cord","NEUGU437VNF","CGND-HRA-01427"
"ENSG00000244300","7","Lumbar Spinal Cord","NEUGV102NYT","CGND-HRA-01980"
"ENSG00000244300","41","Lumbar Spinal Cord","NEUGY575NUQ","CGND-HRA-00589"
"ENSG00000244300","42","Lumbar Spinal Cord","NEUHA141EEC","CGND-HRA-00592"
"ENSG00000244300","57","Lumbar Spinal Cord","NEUHC282LVJ","CGND-HRA-00035"
"ENSG00000244300","58","Lumbar Spinal Cord","NEUHC994KV4","CGND-HRA-02230"
"ENSG00000244300","58","Lumbar Spinal Cord","NEUHD481VCL","CGND-HRA-00236"
"ENSG00000244300","23","Lumbar Spinal Cord","NEUHJ609AXD","CGND-HRA-03502"
"ENSG00000244300","51","Lumbar Spinal Cord","NEUHM311CG5","CGND-HRA-03111"
"ENSG00000244300","17","Lumbar Spinal Cord","NEUHM340FBZ","CGND-HRA-01484"
"ENSG00000244300","42","Lumbar Spinal Cord","NEUHM399CBL","CGND-HRA-01559"
"ENSG00000244300","85","Lumbar Spinal Cord","NEUHR385WC6","CGND-HRA-03322"
"ENSG00000244300","123","Lumbar Spinal Cord","NEUHT948VAD","CGND-HRA-03459"
"ENSG00000244300","56","Lumbar Spinal Cord","NEUHV061BZR","CGND-HRA-02516-2"
"ENSG00000244300","17","Lumbar Spinal Cord","NEUHV604HT4","CGND-HRA-03113"
"ENSG00000244300","151","Lumbar Spinal Cord","NEUHZ641WRK","CGND-HRA-03135"
"ENSG00000244300","33","Lumbar Spinal Cord","NEUJF556NPE","CGND-HRA-03340"
"ENSG00000244300","187","Lumbar Spinal Cord","NEUJR139GPF","CGND-HRA-00038"
"ENSG00000244300","53","Lumbar Spinal Cord","NEUJR587KPC","CGND-HRA-02224"
"ENSG00000244300","67","Lumbar Spinal Cord","NEUJT167ZDX","CGND-HRA-03281"
"ENSG00000244300","73","Lumbar Spinal Cord","NEUJV725KH1","CGND-HRA-03014"
"ENSG00000244300","31","Lumbar Spinal Cord","NEUJW763EK7","CGND-HRA-03287"
"ENSG00000244300","12","Lumbar Spinal Cord","NEUJZ255ZC5","CGND-HRA-00034"
"ENSG00000244300","51","Lumbar Spinal Cord","NEUKD974CXJ","CGND-HRA-01408"
"ENSG00000244300","16","Lumbar Spinal Cord","NEUKG838WER","CGND-HRA-01577"
"ENSG00000244300","15","Lumbar Spinal Cord","NEUKH671TD4","CGND-HRA-02254"
